"Environment and Climate Change Canada"
"Monthly Values for April - 2014"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"NORTH COWICHAN","48.824","-123.719","BC","9.4","0",NA,"24.6","0","-0.5","0","",,NA,"50.8","0",NA,"","12","",,NA,"256.8","0.0","1015630"
"NORTH PENDER ISLAND","48.764","-123.287","BC","10.4","1",NA,"23.0","1","3.5","1","0.0","1",NA,"59.3","1",NA,"0.0","9","","",NA,"220.6","0.0","1015638"
"RACE ROCKS","48.298","-123.531","BC","9.7","1",NA,"18.8","1","6.1","0","",,NA,"",,NA,"","","",,NA,"239.3","0.0","1016640"
"SAANICHTON CDA","48.622","-123.419","BC","10.0","3","0.7","23.0","3","3.0","2","0.0","2",NA,"50.5","2",NA,"0.0","10","","",NA,"216.9","0.0","1016940"
"SALTSPRING ST MARY'S L","48.888","-123.546","BC","10.5","0","0.9","22.5","0","3.5","0","0.0","0",NA,"56.9","0","100.0","0.0","11","","",NA,"226.0","0.0","1016995"
"SAANICHTON MT NEWTON","48.598","-123.427","BC","",,NA,"",,"",,"0.0","28",NA,"9.4","28",NA,"","2","","",NA,"","","1016RM0"
"SATURNA CAPMON","48.775","-123.128","BC","8.9","3","-0.1","18.8","2","2.7","1","0.0","0",NA,"68.8","0","131.0","0.0","10","","",NA,"244.8","0.0","1017098"
"SATURNA CAPMON CS","48.775","-123.128","BC","8.8","1",NA,"21.7","1","2.5","0","",,NA,"66.3","2",NA,"","8","",,NA,"266.6","0.0","1017099"
"SATURNA ISLAND CS","48.784","-123.045","BC","10.1","0",NA,"17.1","0","5.8","0","",,NA,"53.8","0",NA,"","8","",,NA,"237.4","0.0","1017101"
"SHAWNIGAN LAKE","48.647","-123.626","BC","9.3","0","0.6","24.0","0","0.0","0","0.0","0","0.0","54.8","0","77.0","0.0","11","","",NA,"261.9","0.0","1017230"
"SHERINGHAM POINT","48.377","-123.921","BC","9.4","0",NA,"17.1","0","5.3","0","",,NA,"87.6","0",NA,"","14","",,NA,"258.1","0.0","1017254"
"VICTORIA UNIVERSITY CS","48.457","-123.305","BC","10.2","0",NA,"21.3","0","3.3","0","",,NA,"46.2","4",NA,"","10","",,NA,"234.0","0.0","1018598"
"VICTORIA FRANCIS PARK","48.476","-123.443","BC","",,NA,"",,"",,"0.0","0",NA,"69.0","0","139.0","0.0","13","","",NA,"","","1018605"
"VICTORIA GONZALES CS","48.413","-123.325","BC","10.4","1",NA,"22.9","1","5.6","0","",,NA,"22.2","8",NA,"","5","",,NA,"220.7","0.0","1018611"
"VICTORIA HIGHLANDS NORTH","48.538","-123.501","BC","8.6","2",NA,"22.1","1","1.0","1","0.0","0",NA,"94.5","0",NA,"0.0","17","","",NA,"264.0","0.0","1018618"
"VICTORIA INTL A","48.647","-123.426","BC","9.4","0",NA,"22.3","0","1.5","0","0.0","0",NA,"48.2","0",NA,"","12","",,NA,"258.6","0.0","1018621"
"WILLIAM HEAD","48.340","-123.539","BC","10.3","3","1.0","20.0","3","5.5","3","0.0","3",NA,"71.7","3",NA,"0.0","12","","",NA,"207.2","0.0","1018935"
"BALLENAS ISLAND","49.350","-124.160","BC","9.6","0",NA,"16.4","0","5.8","0","",,NA,"28.2","1",NA,"","6","",,NA,"253.1","0.0","1020590"
"CAMPBELL RIVER A","49.952","-125.273","BC","7.4","1","-0.6","22.4","1","-2.6","1","0.0","1",NA,"69.6","1",NA,"0.0","10","","",NA,"306.6","0.0","1021261"
"CAMPBELL RIVER SURFSIDE","49.945","-125.208","BC","",,NA,"",,"",,"0.0","0",NA,"74.4","0","85.0","0.0","9","","",NA,"","","1021266"
"CAPE MUDGE","49.998","-125.195","BC","9.0","0","0.2","20.0","0","2.5","0","0.0","0","0.0","79.4","0","85.0","0.0","10","","",NA,"269.1","0.0","1021330"
"CHROME ISLAND","49.472","-124.683","BC","9.5","0",NA,"18.5","0","3.0","0","0.0","0",NA,"62.2","0",NA,"0.0","11","","",NA,"255.3","0.0","1021500"
"COMOX A","49.717","-124.900","BC","8.9","0","0.1","20.4","0","0.9","0","0.0","0","0.0","54.8","0","85.0","0.0","10","",,NA,"274.1","0.0","1021830"
"COURTENAY GRANTHAM","49.763","-124.999","BC","9.0","10",NA,"22.0","10","0.0","10","0.0","10",NA,"40.0","10",NA,"0.0","4","","",NA,"179.9","0.0","1021988"
"COURTENAY PUNTLEDGE","49.686","-125.033","BC","8.7","5",NA,"24.0","3","-0.5","3","0.0","3",NA,"47.8","3",NA,"0.0","9","","",NA,"231.8","0.0","1021989"
"ENTRANCE ISLAND","49.209","-123.808","BC","9.6","0",NA,"16.6","0","6.0","0","",,NA,"25.0","1",NA,"","9","",,NA,"250.9","0.0","1022689"
"FANNY ISLAND","50.454","-125.993","BC","8.9","0",NA,"20.6","0","2.4","0","",,NA,"99.2","4",NA,"","13","",,NA,"273.6","0.0","1022795"
"GABRIOLA ISLAND","49.154","-123.734","BC","8.7","2","0.2","20.0","2","0.0","2","0.0","2",NA,"45.6","2",NA,"0.0","12","","",NA,"259.8","0.0","1023042"
"HERIOT BAY SE","50.099","-125.203","BC","9.1","2",NA,"22.0","2","1.5","2","0.0","2",NA,"91.2","2",NA,"0.0","10","","",NA,"249.3","0.0","1023462"
"LITTLE QUALICUM HATCHERY","49.353","-124.512","BC","8.4","1","0.4","21.0","1","-2.0","1","0.0","1",NA,"66.2","1",NA,"0.0","11","","",NA,"279.2","0.0","1024638"
"MUD BAY","49.471","-124.794","BC","9.0","1","0.4","18.0","1","1.0","0","0.0","0",NA,"64.8","0","66.0","0.0","10","","",NA,"261.0","0.0","1025240"
"MYRA CREEK","49.576","-125.606","BC","7.5","4",NA,"23.5","2","-1.0","2","0.0","2",NA,"138.7","2",NA,"0.0","15","","",NA,"273.8","0.0","1025254"
"NANAIMO A","49.054","-123.870","BC","9.0","0","0.0","23.9","0","-0.3","0","0.0","0","0.0","43.8","0","65.0","0.0","11","","",NA,"270.3","0.0","1025370"
"NANAIMO CITY YARD","49.199","-123.988","BC","",,NA,"",,"",,"0.0","0",NA,"55.8","0","78.0","0.0","11","","",NA,"","","10253G0"
"PORT HARDY A","50.681","-127.367","BC","7.4","0",NA,"22.4","0","-1.7","0","0.0","0",NA,"102.8","0",NA,"","22","",,NA,"319.3","0.0","1026271"
"QUALICUM BEACH AIRPORT","49.337","-124.394","BC","8.5","0",NA,"20.8","0","0.0","0","",,NA,"39.3","0",NA,"","14","",,NA,"284.2","0.0","1026562"
"QUALICUM R FISH RESEARCH","49.394","-124.617","BC","9.0","1","0.4","19.0","1","0.0","1","0.0","1",NA,"64.1","1",NA,"0.0","10","","",NA,"261.4","0.0","1026565"
"QUINSAM RIVER HATCHERY","50.016","-125.304","BC","8.6","5","0.1","22.5","5","-0.5","5","0.0","5",NA,"61.8","5",NA,"0.0","8","","",NA,"234.1","0.0","1026639"
"SISTERS ISLAND","49.487","-124.435","BC","9.9","0",NA,"16.8","0","6.8","0","",,NA,"",,NA,"","","",,NA,"241.7","0.0","1027403"
"ENTRANCE ISLAND","49.209","-123.809","BC","9.6","0",NA,"16.0","0","5.5","0","0.0","0",NA,"38.9","0",NA,"0.0","12","","",NA,"252.8","0.0","102BFHH"
"ALBERNI ROBERTSON CREEK","49.337","-124.982","BC","9.1","3","0.6","26.5","3","-1.0","3","0.0","3",NA,"121.4","3",NA,"0.0","14","","",NA,"241.1","0.0","1030230"
"CAPE BEALE LIGHT","48.786","-125.216","BC","9.7","0","1.1","21.5","0","5.0","0","0.0","0",NA,"284.2","0","129.0","0.0","18","","",NA,"249.5","0.0","1031316"
"CAPE SCOTT","50.782","-128.427","BC","8.0","22","0.4","11.0","22","4.0","22","0.0","22",NA,"43.2","22",NA,"","7","","",NA,"80.4","0.0","1031353"
"CARMANAH POINT","48.612","-124.751","BC","",,NA,"",,"",,"0.0","0","0.0","229.0","0","104.0","0.0","18","","",NA,"","","1031402"
"CONUMA RIVER HATCHERY","49.800","-126.418","BC","",,NA,"",,"",,"0.0","13",NA,"186.7","13",NA,"0.0","9","","",NA,"","","1031844"
"ESTEVAN POINT","49.384","-126.551","BC","8.6","0","0.3","17.5","0","2.5","0","0.0","0","0.0","290.2","0","106.0","0.0","20","","",NA,"282.8","0.0","1032730"
"ESTEVAN POINT CS","49.383","-126.545","BC","8.6","0",NA,"17.1","0","2.5","0","",,NA,"",,NA,"","","",,NA,"282.5","0.0","1032731"
"GOLD RIVER TOWNSITE","49.779","-126.055","BC","8.8","6","0.4","26.5","6","-1.0","6","0.0","6",NA,"152.3","6",NA,"0.0","14","","",NA,"220.3","0.0","1033232"
"LENNARD ISLAND","49.111","-125.923","BC","9.0","2",NA,"17.5","2","4.0","2","0.0","2",NA,"232.2","2",NA,"0.0","17","","",NA,"251.2","0.0","1034600"
"NITINAT RIVER HATCHERY","48.859","-124.655","BC","9.2","1","0.6","28.0","1","-0.5","1","0.0","1",NA,"287.8","1",NA,"0.0","18","","",NA,"255.6","0.0","1035612"
"NOOTKA LIGHTSTATION","49.600","-126.617","BC","9.0","0","0.2","19.5","0","4.0","0","0.0","0","0.0","313.5","0","118.0","0.0","21","","",NA,"271.3","0.0","1035614"
"PACHENA POINT","48.723","-125.097","BC","8.9","2","0.6","15.0","2","2.0","2","0.0","2",NA,"307.1","2",NA,"","19","","",NA,"254.5","0.0","1035940"
"PORT ALBERNI COX LAKE","49.202","-124.752","BC","8.9","3","0.0","25.5","1","0.0","3","0.0","1",NA,"134.3","1",NA,"0.0","16","","",NA,"245.7","0.0","1036208"
"PORT ALICE","50.386","-127.455","BC","9.1","2","0.8","26.0","2","1.5","2","0.0","2",NA,"203.6","2",NA,"0.0","24","","",NA,"250.1","0.0","1036240"
"QUATSINO","50.534","-127.653","BC","8.2","11","0.0","19.5","11","0.5","11","0.0","11",NA,"89.6","11",NA,"0.0","13","","",NA,"186.0","0.0","1036570"
"QUATSINO LIGHTSTATION","50.441","-128.033","BC","8.9","0","0.7","17.5","0","2.0","0","0.0","0","0.0","157.2","0","77.0","0.0","18","","",NA,"272.1","0.0","1036572"
"PORT ALBERNI (AUT)","49.317","-124.927","BC","8.3","0",NA,"25.8","0","-2.2","0","",,NA,"110.6","0",NA,"","14","",,NA,"289.7","0.0","1036B06"
"SARTINE ISLAND (AUT)","50.821","-128.908","BC","7.7","0",NA,"15.5","0","4.3","0","",,NA,"125.4","1",NA,"","17","",,NA,"310.2","0.0","1037090"
"SOLANDER ISLAND (AUT)","50.112","-127.940","BC","8.0","0",NA,"17.1","0","3.9","0","",,NA,"132.0","1",NA,"","21","",,NA,"299.6","0.0","1037553"
"TAHSIS VILLAGE NORTH","49.932","-126.654","BC","8.9","11",NA,"26.0","11","0.0","11","0.0","11",NA,"203.3","11",NA,"0.0","15","","",NA,"173.4","0.0","1037899"
"TOFINO A","49.082","-125.773","BC","8.7","2","0.7","21.0","2","1.0","2","0.0","2",NA,"296.2","2",NA,"0.0","19","","",NA,"261.7","0.0","1038205"
"UCLUELET KENNEDY CAMP","48.945","-125.527","BC","8.9","0","0.5","23.0","0","0.0","0","0.0","0","0.0","328.2","0","123.0","0.0","20","","",NA,"274.5","0.0","1038332"
"ZEBALLOS MURAUDE CREEK","50.053","-126.779","BC","8.0","1",NA,"20.5","1","0.5","1","0.0","1",NA,"333.6","1",NA,"","23","","",NA,"290.0","0.0","1039035"
"GIBSONS GOWER POINT","49.386","-123.541","BC","9.8","1","0.3","20.0","1","3.5","1","0.0","1",NA,"92.8","1",NA,"0.0","15","","",NA,"238.0","0.0","1043152"
"MERRY ISLAND LIGHTSTATION","49.468","-123.913","BC","8.9","27","-0.8","13.5","27","4.5","27","0.0","27",NA,"1.6","27",NA,"","1","","",NA,"27.4","0.0","1045100"
"HOWE SOUND - PAM ROCKS","49.488","-123.299","BC","10.2","0",NA,"19.8","0","5.4","0","",,NA,"96.8","0",NA,"","14","",,NA,"235.2","0.0","10459NN"
"PENDER HARBOUR","49.634","-124.032","BC","",,NA,"",,"",,"0.0","0",NA,"58.2","0",NA,"0.0","13","","",NA,"","","1046115"
"PORT MELLON","49.526","-123.496","BC","9.6","1",NA,"23.1","1","3.2","0","",,NA,"204.1","4",NA,"","16","",,NA,"243.8","0.0","1046332"
"POWELL RIVER A","49.834","-124.500","BC","8.6","0","0.0","21.0","0","-1.0","0","0.0","0","0.0","77.6","0","93.0","0.0","15","","",NA,"283.2","0.0","1046391"
"POWELL RIVER","49.835","-124.497","BC","8.3","0",NA,"20.4","0","-0.9","0","",,NA,"80.7","3",NA,"","13","",,NA,"291.7","0.0","1046392"
"SECHELT AUT","49.458","-123.715","BC","8.9","0",NA,"23.4","0","0.4","0","",,NA,"61.0","3",NA,"","10","",,NA,"273.3","0.0","1047172"
"SQUAMISH AIRPORT","49.783","-123.161","BC","9.2","0",NA,"28.0","0","-0.5","0","",,NA,"162.8","2",NA,"","14","",,NA,"263.2","0.0","10476F0"
"WHISTLER","50.129","-122.955","BC","5.7","4","-0.3","24.5","4","-4.2","4","1.1","4",NA,"65.9","4",NA,"0.0","11","","",NA,"319.3","0.0","1048898"
"CAPE ST JAMES CS","51.936","-131.016","BC","7.5","0",NA,"11.8","0","4.4","0","",,NA,"181.9","1",NA,"","20","",,NA,"315.5","0.0","1051351"
"KINDAKUN ROCKS (AUT)","53.316","-132.772","BC","7.1","0",NA,"10.7","0","3.3","0","",,NA,"203.8","1",NA,"","19","",,NA,"326.4","0.0","1054222"
"LANGARA","54.255","-133.058","BC","6.4","0","0.1","11.4","0","1.5","0","0.0","0","0.0","215.1","0","154.0","0.0","22","",,NA,"348.8","0.0","1054500"
"LANGARA ISLAND RCS","54.255","-133.058","BC","6.3","0",NA,"11.2","0","1.4","0","",,NA,"210.5","0",NA,"","19","",,NA,"350.2","0.0","1054503"
"MASSET A","54.000","-132.167","BC","6.4","0",NA,"14.0","0","-2.5","0","0.0","0",NA,"219.2","0",NA,"0.0","22","","",NA,"347.8","0.0","1054925"
"ROSE SPIT (AUT)","54.159","-131.661","BC","6.8","0",NA,"11.5","0","-0.1","0","",,NA,"320.4","0",NA,"","23","",,NA,"335.3","0.0","1056869"
"SANDSPIT A","53.254","-131.813","BC","7.0","0","0.4","12.5","0","0.5","0","0.0","0","0.0","163.0","0","167.0","0.0","17","","",NA,"330.2","0.0","1057050"
"SANDSPIT AIRPORT AUTO","53.250","-131.813","BC","7.0","1",NA,"13.0","1","0.8","0","",,NA,"34.2","24",NA,"","5","",,NA,"319.1","0.0","1057051"
"SANDSPIT","53.254","-131.814","BC","7.0","3",NA,"11.8","3","1.8","3","",,NA,"126.7","4",NA,"","14","",,NA,"298.2","0.0","1057052"
"SEWALL MASSET INLET","53.764","-132.299","BC","6.7","4",NA,"16.0","4","-1.0","4","0.0","4",NA,"148.4","4",NA,"0.0","19","","",NA,"292.9","0.0","105PA91"
"ADDENBROKE ISLAND","51.604","-127.864","BC","8.8","2","0.8","18.0","2","3.0","2","0.0","2",NA,"239.7","2",NA,"0.0","21","","",NA,"258.2","0.0","1060080"
"BELLA BELLA","52.185","-128.157","BC","7.7","0",NA,"17.7","0","-2.3","0","",,NA,"0.0","0",NA,"","0","",,NA,"310.5","0.0","1060815"
"BELLA COOLA A","52.388","-126.596","BC","9.1","1","0.4","21.5","1","-3.0","1","0.0","1",NA,"39.0","1",NA,"0.0","10","","",NA,"259.5","0.0","1060841"
"BOAT BLUFF","52.643","-128.524","BC","7.8","0","0.4","15.0","0","2.5","0","0.0","0","0.0","597.4","0","154.0","0.0","25","","",NA,"305.3","0.0","1060901"
"BONILLA ISLAND","53.493","-130.638","BC","7.3","0","-0.1","11.5","0","3.0","0","0.0","0","0.0","227.0","0","138.0","0.0","19","","",NA,"320.3","0.0","1060902"
"BONILLA ISLAND (AUT)","53.493","-130.639","BC","7.2","1",NA,"11.7","0","4.0","1","",,NA,"102.8","3",NA,"","15","",,NA,"312.1","0.0","1060R0K"
"CATHEDRAL POINT (AUT)","52.187","-127.471","BC","8.3","0",NA,"15.3","0","3.9","0","",,NA,"189.4","6",NA,"","19","",,NA,"291.1","0.0","1061458"
"CUMSHEWA ISLAND","53.030","-131.602","BC","7.2","0",NA,"11.1","0","3.7","0","",,NA,"",,NA,"","","",,NA,"324.2","0.0","1062251"
"DRYAD POINT","52.185","-128.112","BC","8.5","0","0.5","17.0","0","2.5","0","0.0","0","0.0","292.2","0","144.0","0.0","22","","",NA,"284.5","0.0","1062544"
"EGG ISLAND","51.247","-127.835","BC","8.5","0","0.8","15.5","0","3.0","0","0.0","0","0.0","242.4","0","123.0","0.0","20","","",NA,"285.7","0.0","1062646"
"GREEN ISLAND","54.569","-130.708","BC","7.6","0","0.2","13.0","0","3.5","0","0.0","0","0.0","295.8","0","179.0","0.0","19","","",NA,"311.2","0.0","1063298"
"GREY ISLET (AUT)","54.580","-130.698","BC","7.3","0",NA,"12.4","0","3.1","0","",,NA,"245.2","1",NA,"","16","",,NA,"321.2","0.0","1063303"
"HERBERT ISLAND (AUT)","50.940","-127.632","BC","8.6","2",NA,"17.0","2","4.3","2","",,NA,"59.6","2",NA,"","14","",,NA,"262.7","0.0","1063461"
"HOLLAND ROCK","54.172","-130.361","BC","7.0","2",NA,"12.3","2","1.9","1","",,NA,"12.2","27",NA,"","1","",,NA,"309.3","0.0","1063496"
"IVORY ISLAND","52.270","-128.407","BC","8.3","0","0.3","16.5","0","2.5","0","0.0","0","0.0","303.8","0","144.0","0.0","21","","",NA,"291.1","0.0","1063690"
"KEMANO","53.563","-127.943","BC","6.5","0","-0.7","18.0","0","-4.0","0","0.0","0","0.0","148.1","0","148.0","0.0","20","","",NA,"344.3","0.0","1064020"
"KITIMAT TOWNSITE","54.054","-128.634","BC","6.0","7","-1.0","15.0","7","-4.5","0","0.0","0","0.0","199.0","0","155.0","0.0","20","","",NA,"275.6","0.0","1064320"
"KITIMAT 2","54.010","-128.705","BC","7.2","13","-0.1","17.0","13","-8.0","0","0.0","0","0.0","275.2","0","163.0","0.0","22","","",NA,"183.9","0.0","1064321"
"LUCY ISLAND LIGHTSTATION","54.296","-130.609","BC","7.1","0",NA,"11.7","0","2.6","0","",,NA,"",,NA,"","","",,NA,"325.8","0.0","1064728"
"PRINCE RUPERT","54.286","-130.445","BC","7.2","8",NA,"14.2","6","-0.6","3","",,NA,"178.8","6",NA,"","17","",,NA,"238.6","0.0","1066482"
"PRINCE RUPERT MONT CIRC","54.320","-130.290","BC","",,NA,"",,"",,"0.0","10",NA,"422.0","10",NA,"0.0","16","","",NA,"","","1066488"
"STEWART A","55.936","-129.985","BC","5.4","0","-0.7","15.8","0","-4.8","0","37.9","0","240.0","215.0","0","241.0","0.0","19","","",NA,"379.4","0.0","1067742"
"TERRACE PCC","54.502","-128.625","BC","7.0","3","-0.3","18.0","3","-4.0","3","0.0","3",NA,"82.7","3",NA,"0.0","15","","",NA,"297.2","0.0","1068131"
"TERRACE A","54.469","-128.578","BC","6.1","0",NA,"16.5","0","-4.4","0","0.0","0",NA,"119.6","1",NA,"","20","",,NA,"358.4","0.0","1068134"
"TRIPLE ISLAND","54.295","-130.880","BC","7.5","0",NA,"11.5","0","4.0","0","0.0","0",NA,"132.2","0",NA,"0.0","17","","",NA,"315.2","0.0","1068250"
"KITIMAT HATCHERY","54.044","-128.682","BC","6.9","11",NA,"16.0","11","-2.5","11","0.0","11",NA,"141.7","11",NA,"0.0","12","","",NA,"210.0","0.0","106D289"
"EQUITY SILVER","54.199","-126.277","BC","3.2","27","2.4","10.5","27","-4.5","27","1.0","27",NA,"1.8","27",NA,"0.0","1","","",NA,"44.4","0.0","1072692"
"HOUSTON","54.396","-126.668","BC","5.7","0",NA,"18.0","0","-5.0","0","0.0","0",NA,"14.5","0",NA,"0.0","5","","",NA,"369.2","0.0","1073615"
"NASS CAMP","55.238","-129.030","BC","5.9","0","0.0","17.0","0","-5.5","0","0.0","0","0.0","95.6","0","199.0","0.0","16","","",NA,"362.2","0.0","1075384"
"SMITHERS","54.825","-127.183","BC","5.0","0",NA,"15.4","0","-7.9","0","",,NA,"22.7","0",NA,"","7","",,NA,"390.9","0.0","1077499"
"SMITHERS A","54.825","-127.183","BC","5.3","1","0.5","16.1","1","-7.5","1","0.4","1",NA,"30.0","1",NA,"0.0","13","","",NA,"367.7","0.0","1077500"
"SMITHERS AIRPORT AUTO","54.824","-127.189","BC","5.0","0",NA,"15.5","0","-7.8","0","",,NA,"21.4","0",NA,"","5","",,NA,"390.1","0.0","1077501"
"SUSKWA VALLEY","55.289","-127.171","BC","4.0","0","-0.9","15.0","0","-8.0","0","2.2","0","35.0","56.3","0","139.0","0.0","19","","",NA,"420.3","0.0","107G879"
"OOTSA L SKINS L SPILLWAY","53.772","-125.997","BC","2.5","0","-0.1","15.5","0","-15.5","0","0.0","0","0.0","18.8","0","128.0","0.0","8","","",NA,"464.2","0.0","1085835"
"OOTSA LAKESKINS LAKE CLIMATE","53.772","-125.997","BC","2.9","0",NA,"15.1","0","-14.1","0","",,NA,"19.3","0",NA,"","6","",,NA,"453.8","0.0","1085836"
"PEMBERTON AIRPORT CS","50.306","-122.734","BC","9.3","0",NA,"26.8","0","-2.6","0","",,NA,"19.1","0",NA,"","8","",,NA,"261.1","0.0","1086082"
"PUNTZI MOUNTAIN (AUT)","52.114","-124.136","BC","3.5","1",NA,"18.1","1","-12.2","0","",,NA,"11.7","3",NA,"","6","",,NA,"420.7","0.0","1086558"
"TATLAYOKO LAKE RCS","51.675","-124.403","BC","4.7","1",NA,"19.1","1","-9.8","0","",,NA,"9.6","1",NA,"","3","",,NA,"385.9","0.0","1088015"
"BARKERVILLE","53.069","-121.515","BC","0.8","0","-0.6","14.5","0","-14.0","0","51.5","0","158.0","96.5","0","166.0","110.0","20","","",NA,"515.3","0.0","1090660"
"BURNS LAKE DECKER LAKE","54.383","-125.959","BC","3.1","0",NA,"18.4","0","-13.0","0","",,NA,"18.9","0",NA,"","5","",,NA,"447.6","0.0","1091174"
"CRESCENT SPUR","53.600","-120.700","BC","5.3","0",NA,"22.0","0","-11.0","0","7.4","0",NA,"70.4","0",NA,"0.0","15","","",NA,"380.6","0.0","1092120"
"FORT ST JAMES","54.455","-124.286","BC","3.3","14","-0.6","17.5","14","-13.0","14","0.0","14",NA,"3.8","14",NA,"0.0","2","","",NA,"235.5","0.0","1092970"
"FORT ST JAMES AUTO","54.455","-124.286","BC","4.2","0",NA,"17.5","0","-14.0","0","",,NA,"38.1","1",NA,"","7","",,NA,"413.8","0.0","1092975"
"HIXON","53.531","-122.699","BC","4.8","1","-1.1","22.0","1","-13.5","1","0.0","1",NA,"62.1","1",NA,"0.0","13","","",NA,"383.1","0.0","1093474"
"HORSEFLY LAKE GRUHS LAKE","52.363","-121.364","BC","4.9","6","-0.5","22.0","6","-10.0","6","0.1","6",NA,"31.0","6",NA,"0.0","5","","",NA,"315.4","0.0","1093600"
"MCLEESE LAKE FRASERVIEW","52.380","-122.374","BC","7.5","0","0.6","25.0","0","-8.0","0","0.0","0","0.0","18.4","0","93.0","0.0","8","","",NA,"314.8","0.0","1095015"
"MCLEESE LAKE GRANITE MT","52.531","-122.286","BC","3.3","0",NA,"20.0","0","-13.0","0","3.0","3",NA,"21.6","0",NA,"31.0","6","","",NA,"442.0","0.0","1095018"
"PRINCE GEORGE","53.884","-122.678","BC","4.4","2",NA,"19.7","2","-14.0","1","",,NA,"40.8","2",NA,"","9","",,NA,"380.8","0.0","1096439"
