"Environment and Climate Change Canada"
"Monthly Values for April - 2017"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"CHEMAINUS","48.935","-123.742","BC","9.4","0",NA,"17.0","0","1.0","0","0.0","0",NA,"120.1","0",NA,"0.0","16","","",NA,"258.7","0.0","1011500"
"LAKE COWICHAN","48.829","-124.052","BC","7.6","18","-0.9","17.5","14","-2.0","14","",,NA,"211.0","15",NA,"","15","","",NA,"124.4","0.0","1012055"
"DISCOVERY ISLAND","48.425","-123.226","BC","",,NA,"13.6","0","",,"",,NA,"",,NA,"","","",,NA,"","","1012475"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","9.6","0",NA,"16.2","0","2.5","0","",,NA,"37.2","0",NA,"","7","",,NA,"251.8","0.0","1012710"
"GALIANO NORTH","48.985","-123.573","BC","10.2","19",NA,"16.0","19","3.0","19","0.0","19",NA,"15.6","19",NA,"0.0","6","","",NA,"85.7","0.0","10130MN"
"MALAHAT","48.575","-123.530","BC","7.5","0",NA,"14.2","0","1.2","0","",,NA,"90.6","0",NA,"","18","",,NA,"315.9","0.0","1014820"
"METCHOSIN","48.374","-123.561","BC","",,NA,"",,"",,"0.0","7",NA,"65.8","7",NA,"0.0","14","","",NA,"","","1015105"
"NORTH COWICHAN","48.824","-123.718","BC","",,NA,"",,"",,"0.0","0","0.0","107.0","0","155.0","0.0","17","","",NA,"","","1015628"
"NORTH COWICHAN","48.824","-123.719","BC","8.8","0",NA,"17.1","0","-1.6","0","",,NA,"97.6","0",NA,"","18","",,NA,"275.5","0.0","1015630"
"NORTH PENDER ISLAND","48.764","-123.287","BC","9.8","0",NA,"19.0","0","3.0","0","0.0","0",NA,"67.2","0",NA,"0.0","12","","",NA,"245.8","0.0","1015638"
"RACE ROCKS","48.298","-123.531","BC","9.4","0",NA,"15.5","0","5.3","0","",,NA,"",,NA,"","","",,NA,"258.3","0.0","1016640"
"SAANICHTON CDA","48.622","-123.419","BC","9.2","2","-0.1","16.0","1","2.0","1","0.0","1",NA,"89.6","1",NA,"0.0","17","","",NA,"247.6","0.0","1016940"
"SALTSPRING ST MARY'S L","48.888","-123.546","BC","9.6","0","0.0","16.5","0","2.5","0","0.0","0",NA,"90.8","0","160.0","0.0","18","","",NA,"253.5","0.0","1016995"
"SAANICHTON MT NEWTON","48.598","-123.427","BC","",,NA,"",,"",,"0.0","22",NA,"42.0","22",NA,"0.0","8","","",NA,"","","1016RM0"
"SATURNA CAPMON CS","48.775","-123.128","BC","8.5","0",NA,"16.3","0","2.3","0","",,NA,"67.1","0",NA,"","10","",,NA,"285.8","0.0","1017099"
"SATURNA ISLAND CS","48.784","-123.045","BC","9.8","3",NA,"14.4","3","5.1","2","",,NA,"51.4","3",NA,"","9","",,NA,"220.4","0.0","1017101"
"SHAWNIGAN LAKE","48.647","-123.626","BC","8.5","2","-0.2","16.5","1","-1.0","1","0.0","1",NA,"101.8","1",NA,"0.0","14","","",NA,"266.9","0.0","1017230"
"SHERINGHAM POINT","48.377","-123.921","BC","9.1","0",NA,"16.1","0","4.5","0","",,NA,"115.0","0",NA,"","22","",,NA,"268.2","0.0","1017254"
"VICTORIA UNIVERSITY CS","48.457","-123.305","BC","9.5","0",NA,"15.8","0","0.7","0","",,NA,"49.3","0",NA,"","9","",,NA,"255.6","0.0","1018598"
"VICTORIA FRANCIS PARK","48.476","-123.443","BC","",,NA,"",,"",,"0.0","22",NA,"28.0","22",NA,"","8","","",NA,"","","1018605"
"VICTORIA GONZALES CS","48.413","-123.325","BC","9.8","0",NA,"17.0","0","3.2","0","",,NA,"36.0","0",NA,"","7","",,NA,"245.5","0.0","1018611"
"VICTORIA INTL A","48.647","-123.426","BC","9.2","0",NA,"16.6","0","0.7","0","0.0","0",NA,"74.6","0",NA,"","12","",,NA,"265.2","0.0","1018621"
"WILLIAM HEAD","48.340","-123.539","BC","10.6","0","1.2","16.5","0","4.0","0","0.0","0",NA,"48.2","0","91.0","0.0","13","","",NA,"222.5","0.0","1018935"
"BALLENAS ISLAND","49.350","-124.160","BC","9.0","0",NA,"13.9","0","4.1","0","",,NA,"73.6","0",NA,"","16","",,NA,"268.6","0.0","1020590"
"CAMPBELL RIVER A","49.952","-125.273","BC","7.2","0","-0.8","16.5","0","-3.0","0","0.0","0","0.0","167.0","0","181.0","0.0","21","","",NA,"323.1","0.0","1021261"
"CAPE MUDGE","49.998","-125.195","BC","8.9","0","0.1","16.0","0","1.5","0","0.0","0","0.0","140.8","0","150.0","0.0","21","","",NA,"272.0","0.0","1021330"
"CHROME ISLAND","49.472","-124.683","BC","9.5","0",NA,"16.5","0","1.5","0","0.0","0",NA,"119.0","0",NA,"0.0","15","","",NA,"255.1","0.0","1021500"
"COMOX A","49.717","-124.900","BC","8.7","0","-0.1","15.4","0","0.1","0","0.0","0","0.0","110.2","0","171.0","","15","",,NA,"280.0","0.0","1021830"
