"Environment and Climate Change Canada"
"Monthly Values for September - 2013"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"CHEMAINUS","48.935","-123.742","BC","16.1","1",NA,"29.5","1","7.0","1","0.0","1",NA,"150.3","1",NA,"0.0","12","","",NA,"69.1","13.0","1011500"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","15.4","0","0.2","32.5","0","3.2","0","0.0","0",NA,"259.7","0","469.0","0.0","14","","",NA,"92.1","15.0","1012040"
"LAKE COWICHAN","48.829","-124.052","BC","15.8","15","0.6","33.5","10","3.5","10","0.0","10",NA,"242.2","10",NA,"0.0","10","","",NA,"43.2","10.6","1012055"
"DISCOVERY ISLAND","48.424","-123.225","BC","13.7","0",NA,"25.3","0","9.5","0","",,NA,"",,NA,"","","",,NA,"132.0","1.9","1012475"
"DUNCAN KELVIN CREEK","48.735","-123.728","BC","15.6","2","0.4","31.5","2","7.0","2","0.0","2",NA,"170.5","2",NA,"0.0","14","","",NA,"78.2","10.9","1012573"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","13.7","5",NA,"22.2","5","8.0","2","",,NA,"122.4","17",NA,"","7","",,NA,"107.9","0.0","1012710"
"GANGES MANSELL RD","48.872","-123.498","BC","14.9","0",NA,"30.0","0","6.0","0","0.0","0",NA,"131.0","0",NA,"0.0","14","","",NA,"97.7","5.3","1013051"
"GALIANO NORTH","48.985","-123.573","BC","16.0","3",NA,"29.5","3","9.0","3","0.0","3",NA,"82.7","3",NA,"","11","","",NA,"59.5","5.1","10130MN"
"MALAHAT","48.575","-123.530","BC","15.3","0",NA,"29.9","0","5.9","0","",,NA,"128.0","27",NA,"","3","",,NA,"99.3","18.8","1014820"
"METCHOSIN","48.374","-123.561","BC","",,NA,"",,"",,"0.0","5",NA,"164.2","5",NA,"0.0","10","","",NA,"","","1015105"
