"Environment and Climate Change Canada"
"Monthly Values for January - 2010"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"CHEMAINUS","48.935","-123.742","BC","6.9","0",NA,"11.0","0","1.0","0","0.0","0",NA,"273.1","0",NA,"0.0","19","","",NA,"344.7","0.0","1011500"
"LAKE COWICHAN","48.829","-124.052","BC","6.2","17","2.7","12.0","17","-1.5","13","0.0","17",NA,"208.4","17",NA,"","8","","",NA,"165.5","0.0","1012055"
"DISCOVERY ISLAND","48.424","-123.225","BC","",,NA,"",,"4.9","0","",,NA,"",,NA,"","","",,NA,"","","1012475"
"DUNCAN KELVIN CREEK","48.735","-123.728","BC","5.9","0","2.4","11.0","0","-2.0","0","0.0","0","0.0","290.2","0","117.0","0.0","20","","",NA,"374.2","0.0","1012573"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","7.1","0",NA,"12.7","0","1.2","0","",,NA,"106.2","1",NA,"","11","",,NA,"337.5","0.0","1012710"
"GANGES MANSELL RD","48.872","-123.498","BC","6.4","0",NA,"12.5","0","-0.2","0","0.0","0",NA,"191.7","0",NA,"0.0","19","","",NA,"360.8","0.0","1013051"
"GALIANO NORTH","48.985","-123.573","BC","7.2","3",NA,"12.0","3","1.0","3","0.0","3",NA,"166.8","3",NA,"0.0","17","","",NA,"303.0","0.0","10130MN"
"MALAHAT","48.575","-123.530","BC","5.5","0",NA,"9.7","0","-0.2","0","",,NA,"",,NA,"","","",,NA,"387.7","0.0","1014820"
"METCHOSIN","48.374","-123.561","BC","",,NA,"",,"",,"0.0","2",NA,"131.4","2",NA,"0.0","14","","",NA,"","","1015105"
"NORTH COWICHAN","48.824","-123.718","BC","",,NA,"",,"",,"0.0","16",NA,"167.7","16",NA,"","9","","",NA,"","","1015628"
