"Environment and Climate Change Canada"
"Monthly Values for December - 2016"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"CHEMAINUS","48.935","-123.742","BC","2.0","0",NA,"9.5","0","-5.5","0","38.4","0",NA,"161.4","0",NA,"0.0","16","","",NA,"496.7","0.0","1011500"
"COWICHAN LAKE FORESTRY","48.824","-124.133","BC","-0.4","0","-3.3","10.0","0","-12.0","0","52.0","0","263.0","181.0","0","53.0","10.0","18","","",NA,"570.0","0.0","1012040"
"LAKE COWICHAN","48.829","-124.052","BC","-0.7","16","-3.2","11.0","12","-12.0","11","24.6","12",NA,"208.8","12",NA,"","13","","",NA,"280.3","0.0","1012055"
"DISCOVERY ISLAND","48.425","-123.226","BC","",,NA,"9.9","0","",,"",,NA,"",,NA,"","","",,NA,"","","1012475"
"ESQUIMALT HARBOUR","48.432","-123.439","BC","3.5","1",NA,"9.7","1","-2.3","0","",,NA,"111.4","10",NA,"","13","",,NA,"435.4","0.0","1012710"
"GALIANO NORTH","48.985","-123.573","BC","2.7","6",NA,"10.0","6","-4.0","6","14.2","6",NA,"80.5","6",NA,"0.0","14","","",NA,"381.5","0.0","10130MN"
"MALAHAT","48.575","-123.530","BC","0.2","0",NA,"7.5","0","-7.3","0","",,NA,"91.6","21",NA,"","7","",,NA,"551.4","0.0","1014820"
"METCHOSIN","48.374","-123.561","BC","",,NA,"",,"",,"20.4","6",NA,"141.4","6",NA,"","16","","",NA,"","","1015105"
"NORTH COWICHAN","48.824","-123.718","BC","",,NA,"",,"",,"30.6","0","323.0","123.4","0","70.0","0.0","19","","",NA,"","","1015628"
"NORTH COWICHAN","48.824","-123.719","BC","0.9","0",NA,"9.9","0","-10.1","0","",,NA,"115.1","0",NA,"0.0","16","",,NA,"530.0","0.0","1015630"
"NORTH PENDER ISLAND","48.764","-123.287","BC","2.5","0",NA,"10.0","0","-5.5","0","13.0","0",NA,"102.4","0",NA,"0.0","17","","",NA,"481.0","0.0","1015638"
"RACE ROCKS","48.298","-123.531","BC","4.5","0",NA,"11.0","0","-1.4","0","",,NA,"",,NA,"","","",,NA,"419.7","0.0","1016640"
"SAANICHTON CDA","48.622","-123.419","BC","2.7","15","-1.8","10.0","12","-5.0","12","1.0","11",NA,"123.6","11",NA,"","12","","",NA,"245.2","0.0","1016940"
"SALTSPRING ST MARY'S L","48.888","-123.546","BC","2.1","2","-2.0","9.5","2","-5.0","2","15.4","2",NA,"87.7","2",NA,"0.0","17","","",NA,"460.7","0.0","1016995"
"SAANICHTON MT NEWTON","48.598","-123.427","BC","",,NA,"",,"",,"4.0","24",NA,"75.6","24",NA,"","7","","",NA,"","","1016RM0"
"SATURNA CAPMON CS","48.775","-123.128","BC","1.2","0",NA,"7.3","0","-6.2","0","",,NA,"110.9","0",NA,"0.0","16","",,NA,"520.1","0.0","1017099"
"SATURNA ISLAND CS","48.784","-123.045","BC","3.7","0",NA,"9.7","0","-2.7","0","",,NA,"63.0","11",NA,"","11","",,NA,"442.9","0.0","1017101"
"SHAWNIGAN LAKE","48.647","-123.626","BC","0.7","2","-2.4","9.0","1","-7.5","1","38.4","1",NA,"151.2","1",NA,"0.0","18","","",NA,"501.7","0.0","1017230"
"SHERINGHAM POINT","48.377","-123.921","BC","4.3","0",NA,"11.9","0","-2.1","0","",,NA,"170.6","8",NA,"","19","",,NA,"425.0","0.0","1017254"
"VICTORIA UNIVERSITY CS","48.457","-123.305","BC","3.0","0",NA,"9.5","0","-4.1","0","",,NA,"128.6","0",NA,"","16","",,NA,"464.7","0.0","1018598"
"VICTORIA FRANCIS PARK","48.476","-123.443","BC","",,NA,"",,"",,"0.0","18",NA,"91.6","18",NA,"","13","","",NA,"","","1018605"
"VICTORIA GONZALES CS","48.413","-123.325","BC","3.3","0",NA,"9.5","0","-3.8","0","",,NA,"84.0","13",NA,"","13","",,NA,"455.8","0.0","1018611"
"VICTORIA INTL A","48.647","-123.426","BC","2.0","0",NA,"10.6","0","-6.5","0","15.4","0",NA,"135.4","0",NA,"","15","",,NA,"495.1","0.0","1018621"
"WILLIAM HEAD","48.340","-123.539","BC","4.6","0","-0.9","10.0","0","-2.0","0","6.0","0","235.0","168.3","0","128.0","0.0","20","","",NA,"416.1","0.0","1018935"
"BALLENAS ISLAND","49.350","-124.160","BC","3.8","1",NA,"10.5","1","-2.2","1","",,NA,"98.8","8",NA,"","13","",,NA,"425.7","0.0","1020590"
"CAMPBELL RIVER A","49.952","-125.273","BC","-1.1","0","-3.1","8.5","0","-15.0","0","55.4","0","245.0","110.4","0","49.0","0.0","18","","",NA,"591.4","0.0","1021261"
"CAPE MUDGE","49.998","-125.195","BC","2.2","0","-1.6","9.5","0","-4.5","0","41.8","0","285.0","143.4","0","61.0","0.0","18","","",NA,"490.4","0.0","1021330"
"CHROME ISLAND","49.472","-124.683","BC","3.6","0",NA,"12.0","0","-3.0","0","2.0","0",NA,"108.2","0",NA,"0.0","15","","",NA,"446.6","0.0","1021500"
"COMOX A","49.717","-124.900","BC","1.6","0","-1.9","10.1","0","-8.1","0","19.2","0","103.0","93.2","0","50.0","0.0","11","",,NA,"509.5","0.0","1021830"
"CORTES ISLAND TIBER BAY","50.071","-124.949","BC","0.6","3",NA,"9.0","3","-9.0","3","14.2","3",NA,"74.6","3",NA,"","14","","",NA,"487.5","0.0","1021960"
"COURTENAY GRANTHAM","49.763","-124.999","BC","0.4","2",NA,"7.0","2","-8.0","2","31.0","2",NA,"114.4","2",NA,"6.0","12","","",NA,"510.6","0.0","1021988"
